ID Mascarado;Cargo;Idade;Tempo de Empresa;Gênero;Planta Base Origem;Salário Mensal
8083;Operador de Máquinas II;52;27;Feminino;Planta C - São Paulo;3977
8084;Montador de Carros II;56;32;Masculino;Planta A - Bahia;3788
8085;Montador de Carros I;43;24;Feminino;Planta C - São Paulo;2906
8086;Operador de Máquinas I;23;1;Masculino;Planta D - Rio Grande do Sul;3217
8087;Operador de Máquinas I;24;5;Masculino;Planta C - São Paulo;2372
8088;Operador de Máquinas II;60;37;Masculino;Planta C - São Paulo;4583
8089;Montador de Carros II;26;4;Feminino;Planta E - São Paulo;3194
8090;Montador de Carros II;19;1;Feminino;Planta A - Bahia;4709
8091;Montador de Carros II;64;45;Masculino;Planta C - São Paulo;4783
8092;Montador de Carros II;58;26;Masculino;Planta E - São Paulo;3394
8093;Operador de Máquinas II;52;31;Masculino;Planta B - Rio de Janeiro;4608
8094;Montador de Carros II;27;8;Feminino;Planta C - São Paulo;3062
8095;Montador de Carros II;61;39;Masculino;Planta E - São Paulo;4129
8096;Técnico de Robótica I;24;6;Feminino;Planta C - São Paulo;2538
8097;Operador de Máquinas II;40;9;Masculino;Planta C - São Paulo;3820
8098;Operador de Máquinas II;46;18;Feminino;Planta B - Rio de Janeiro;3652
8099;Montador de Carros II;23;0;Masculino;Planta C - São Paulo;3466
8100;Montador de Carros I;45;10;Masculino;Planta B - Rio de Janeiro;2976
8101;Operador de Máquinas I;62;39;Masculino;Planta E - São Paulo;3434
8102;Operador de Máquinas II;34;8;Feminino;Planta C - São Paulo;4419
8103;Técnico de Manutenção Industrial II;54;27;Masculino;Planta E - São Paulo;3910
8104;Montador de Carros II;52;34;Feminino;Planta C - São Paulo;3986
8105;Operador de Máquinas II;30;12;Masculino;Planta C - São Paulo;4547
8106;Montador de Carros II;63;35;Masculino;Planta C - São Paulo;3377
8107;Operador de Máquinas I;19;1;Masculino;Planta B - Rio de Janeiro;3422
8108;Montador de Carros I;36;18;Masculino;Planta C - São Paulo;2226
8109;Montador de Carros II;38;20;Feminino;Planta B - Rio de Janeiro;4766
8110;Montador de Carros II;23;1;Masculino;Planta D - Rio Grande do Sul;4469
8111;Operador de Empilhadeira;33;3;Feminino;Planta B - Rio de Janeiro;2673
8112;Operador de Empilhadeira;61;42;Feminino;Planta E - São Paulo;1995
8113;Montador de Carros I;48;18;Feminino;Planta E - São Paulo;2091
8114;Operador de Máquinas II;27;4;Feminino;Planta B - Rio de Janeiro;3750
8115;Montador de Carros I;46;20;Masculino;Planta C - São Paulo;3040
8116;Montador de Carros I;52;20;Masculino;Planta C - São Paulo;2066
8117;Montador de Carros I;34;15;Masculino;Planta B - Rio de Janeiro;2561
8118;Montador de Carros II;49;21;Feminino;Planta E - São Paulo;4852
8119;Técnico de Qualidade I;41;19;Feminino;Planta B - Rio de Janeiro;3347
8120;Engenheiro de Produção Sênior;39;19;Masculino;Planta D - Rio Grande do Sul;11992
8121;Montador de Carros I;45;15;Feminino;Planta C - São Paulo;1867
8122;Montador de Carros II;50;31;Masculino;Planta C - São Paulo;3506
8123;Montador de Carros I;22;3;Masculino;Planta A - Bahia;3435
8124;Operador de Máquinas I;61;27;Masculino;Planta C - São Paulo;2861
8125;Montador de Carros I;24;5;Masculino;Planta D - Rio Grande do Sul;2655
8126;Operador de Máquinas I;59;28;Masculino;Planta E - São Paulo;2754
8127;Montador de Carros II;25;2;Masculino;Planta B - Rio de Janeiro;4626
8128;Operador de Máquinas II;30;9;Masculino;Planta C - São Paulo;4781
8129;Montador de Carros I;57;27;Masculino;Planta B - Rio de Janeiro;2914
8130;Montador de Carros I;37;10;Feminino;Planta B - Rio de Janeiro;2761
8131;Técnico de Robótica I;27;9;Masculino;Planta E - São Paulo;2205
8132;Montador de Carros I;32;7;Feminino;Planta B - Rio de Janeiro;3006
8133;Engenheiro de Produção Jr;25;4;Masculino;Planta C - São Paulo;4343
8134;Montador de Carros I;28;9;Feminino;Planta E - São Paulo;2137
8135;Operador de Máquinas I;19;1;Feminino;Planta B - Rio de Janeiro;2829
8136;Montador de Carros II;29;1;Masculino;Planta D - Rio Grande do Sul;4068
8137;Montador de Carros II;31;7;Feminino;Planta D - Rio Grande do Sul;4798
8138;Operador de Máquinas I;51;26;Feminino;Planta C - São Paulo;2051
8139;Operador de Máquinas I;57;23;Masculino;Planta E - São Paulo;3478
8140;Montador de Carros I;56;38;Masculino;Planta A - Bahia;2843
8141;Montador de Carros I;42;16;Masculino;Planta E - São Paulo;2330
8142;Montador de Carros I;32;8;Masculino;Planta A - Bahia;3039
8143;Montador de Carros I;19;1;Feminino;Planta B - Rio de Janeiro;3332
8144;Operador de Máquinas I;26;1;Feminino;Planta D - Rio Grande do Sul;2733
8145;Montador de Carros II;58;29;Masculino;Planta E - São Paulo;4009
8146;Operador de Máquinas II;52;28;Masculino;Planta C - São Paulo;3442
8147;Operador de Máquinas II;64;44;Feminino;Planta C - São Paulo;4840
8148;Montador de Carros I;36;7;Masculino;Planta D - Rio Grande do Sul;2210
8149;Engenheiro de Produção Jr;26;4;Feminino;Planta A - Bahia;5131
8150;Montador de Carros II;39;15;Masculino;Planta B - Rio de Janeiro;3228
8151;Operador de Máquinas II;25;4;Feminino;Planta D - Rio Grande do Sul;3285
8152;Montador de Carros II;45;25;Masculino;Planta D - Rio Grande do Sul;4177
8153;Montador de Carros I;45;17;Feminino;Planta A - Bahia;2923
8154;Montador de Carros I;50;30;Feminino;Planta E - São Paulo;2966
8155;Montador de Carros II;29;6;Masculino;Planta B - Rio de Janeiro;4245
8156;Técnico de Robótica I;26;8;Feminino;Planta A - Bahia;1963
8157;Operador de Máquinas I;62;27;Masculino;Planta B - Rio de Janeiro;2309
8158;Montador de Carros II;49;16;Masculino;Planta C - São Paulo;4192
8159;Montador de Carros II;28;5;Feminino;Planta C - São Paulo;4503
8160;Montador de Carros I;25;0;Feminino;Planta B - Rio de Janeiro;3361
8161;Montador de Carros I;39;16;Feminino;Planta D - Rio Grande do Sul;2702
8162;Operador de Máquinas II;58;26;Feminino;Planta C - São Paulo;3825
8163;Montador de Carros II;60;25;Feminino;Planta D - Rio Grande do Sul;3013
8164;Operador de Máquinas II;37;5;Feminino;Planta D - Rio Grande do Sul;4642
8165;Montador de Carros I;44;11;Masculino;Planta B - Rio de Janeiro;2789
8166;Montador de Carros I;25;2;Masculino;Planta B - Rio de Janeiro;2381
8167;Montador de Carros I;47;14;Feminino;Planta B - Rio de Janeiro;1845
8168;Montador de Carros I;61;33;Feminino;Planta B - Rio de Janeiro;2527
8169;Operador de Máquinas I;59;30;Masculino;Planta D - Rio Grande do Sul;2377
8170;Operador de Máquinas II;45;19;Feminino;Planta E - São Paulo;3202
8171;Montador de Carros II;46;26;Masculino;Planta B - Rio de Janeiro;3984
8172;Técnico de Robótica I;24;6;Feminino;Planta D - Rio Grande do Sul;2564
8173;Operador de Máquinas II;46;14;Masculino;Planta A - Bahia;3499
8174;Operador de Máquinas II;18;0;Masculino;Planta A - Bahia;3495
8175;Montador de Carros II;35;5;Feminino;Planta C - São Paulo;4366
8176;Engenheiro de Produção Jr;25;4;Masculino;Planta C - São Paulo;5419
8177;Operador de Máquinas I;36;10;Feminino;Planta A - Bahia;2733
8178;Técnico de Manutenção Industrial II;38;18;Feminino;Planta C - São Paulo;4623
8179;Montador de Carros I;27;1;Feminino;Planta B - Rio de Janeiro;3444
8180;Montador de Carros I;57;35;Feminino;Planta B - Rio de Janeiro;2645
8181;Montador de Carros I;51;20;Masculino;Planta E - São Paulo;2415
8182;Montador de Carros I;64;46;Feminino;Planta E - São Paulo;2452
8183;Operador de Máquinas I;48;14;Masculino;Planta E - São Paulo;2047
8184;Operador de Empilhadeira;41;11;Feminino;Planta C - São Paulo;2846
8185;Técnico de Robótica Especialista;28;0;Masculino;Planta B - Rio de Janeiro;2987
8186;Operador de Empilhadeira;45;25;Feminino;Planta B - Rio de Janeiro;2135
8187;Operador de Máquinas I;41;16;Masculino;Planta D - Rio Grande do Sul;3500
8188;Operador de Máquinas II;19;1;Feminino;Planta C - São Paulo;3811
8189;Montador de Carros II;43;20;Masculino;Planta E - São Paulo;3933
8190;Montador de Carros II;42;12;Masculino;Planta C - São Paulo;3598
8191;Operador de Máquinas I;39;20;Feminino;Planta D - Rio Grande do Sul;1892
8192;Montador de Carros II;44;16;Feminino;Planta C - São Paulo;4033
8193;Engenheiro de Produção Sênior;61;40;Masculino;Planta C - São Paulo;12495
8194;Operador de Empilhadeira;45;14;Masculino;Planta E - São Paulo;3237
8195;Montador de Carros I;33;8;Masculino;Planta C - São Paulo;3405
8196;Operador de Máquinas II;22;1;Feminino;Planta E - São Paulo;4624
8197;Técnico de Robótica I;27;9;Feminino;Planta E - São Paulo;2405
8198;Montador de Carros I;51;23;Masculino;Planta A - Bahia;2476
8199;Operador de Máquinas I;21;1;Masculino;Planta A - Bahia;3348
8200;Montador de Carros II;38;4;Masculino;Planta C - São Paulo;3991
8201;Operador de Máquinas II;30;3;Masculino;Planta E - São Paulo;3154
8202;Operador de Máquinas I;56;31;Feminino;Planta E - São Paulo;3414
8203;Operador de Máquinas I;19;1;Masculino;Planta E - São Paulo;1841
8204;Montador de Carros I;28;7;Masculino;Planta D - Rio Grande do Sul;2774
8205;Montador de Carros I;58;32;Feminino;Planta B - Rio de Janeiro;2874
8206;Montador de Carros II;60;40;Masculino;Planta A - Bahia;3227
8207;Montador de Carros I;33;12;Feminino;Planta B - Rio de Janeiro;2746
8208;Operador de Máquinas I;27;6;Masculino;Planta D - Rio Grande do Sul;2637
8209;Operador de Empilhadeira;39;13;Masculino;Planta B - Rio de Janeiro;2788
8210;Montador de Carros I;24;5;Masculino;Planta C - São Paulo;3485
8211;Montador de Carros II;57;28;Feminino;Planta B - Rio de Janeiro;3162
8212;Montador de Carros I;39;14;Feminino;Planta C - São Paulo;2950
8213;Operador de Máquinas I;27;1;Feminino;Planta D - Rio Grande do Sul;2986
8214;Operador de Máquinas I;31;12;Masculino;Planta C - São Paulo;2144
8215;Montador de Carros II;53;18;Masculino;Planta B - Rio de Janeiro;4515
8216;Montador de Carros I;62;35;Feminino;Planta A - Bahia;2369
8217;Operador de Empilhadeira;48;27;Masculino;Planta E - São Paulo;3299
8218;Operador de Máquinas I;46;12;Feminino;Planta C - São Paulo;2614
8219;Montador de Carros II;41;16;Feminino;Planta B - Rio de Janeiro;3340
8220;Técnico de Qualidade II;33;11;Masculino;Planta C - São Paulo;3053
8221;Montador de Carros I;57;31;Masculino;Planta C - São Paulo;2058
8222;Montador de Carros II;19;1;Feminino;Planta A - Bahia;4092
8223;Montador de Carros II;27;3;Masculino;Planta E - São Paulo;4957
8224;Montador de Carros II;55;30;Feminino;Planta B - Rio de Janeiro;4043
8225;Montador de Carros II;47;13;Masculino;Planta C - São Paulo;3739
8226;Montador de Carros II;30;8;Feminino;Planta A - Bahia;3675
8227;Montador de Carros II;45;21;Masculino;Planta C - São Paulo;4524
8228;Montador de Carros I;39;15;Feminino;Planta B - Rio de Janeiro;1896
8229;Operador de Máquinas II;41;15;Masculino;Planta D - Rio Grande do Sul;3404
8230;Operador de Máquinas I;64;39;Masculino;Planta B - Rio de Janeiro;3308
8231;Montador de Carros I;50;20;Feminino;Planta D - Rio Grande do Sul;2782
8232;Montador de Carros II;54;33;Feminino;Planta A - Bahia;3594
8233;Montador de Carros I;32;5;Masculino;Planta B - Rio de Janeiro;1965
8234;Montador de Carros II;41;17;Feminino;Planta B - Rio de Janeiro;4743
8235;Operador de Máquinas I;31;6;Feminino;Planta E - São Paulo;1893
8236;Operador de Máquinas II;49;25;Masculino;Planta C - São Paulo;4294
8237;Operador de Máquinas II;57;29;Feminino;Planta A - Bahia;4064
8238;Montador de Carros II;40;16;Feminino;Planta C - São Paulo;3486
8239;Montador de Carros II;41;15;Feminino;Planta E - São Paulo;4882
8240;Operador de Máquinas II;62;34;Masculino;Planta B - Rio de Janeiro;4350
8241;Operador de Máquinas II;21;0;Masculino;Planta E - São Paulo;3800
8242;Montador de Carros II;57;23;Feminino;Planta B - Rio de Janeiro;4225
8243;Montador de Carros I;33;0;Feminino;Planta C - São Paulo;2994
8244;Operador de Máquinas II;25;0;Masculino;Planta C - São Paulo;4700
8245;Montador de Carros I;54;20;Feminino;Planta A - Bahia;3049
8246;Montador de Carros I;43;11;Feminino;Planta C - São Paulo;3291
8247;Operador de Empilhadeira;47;24;Feminino;Planta C - São Paulo;3249
8248;Montador de Carros I;58;34;Masculino;Planta E - São Paulo;3402
8249;Montador de Carros II;54;34;Feminino;Planta C - São Paulo;3313
8250;Montador de Carros II;30;0;Masculino;Planta E - São Paulo;4027
8251;Montador de Carros I;38;8;Masculino;Planta A - Bahia;1927
8252;Operador de Máquinas II;35;9;Feminino;Planta E - São Paulo;3673
8253;Montador de Carros II;22;0;Feminino;Planta C - São Paulo;4065
8254;Operador de Máquinas II;43;15;Feminino;Planta E - São Paulo;4169
8255;Montador de Carros II;21;2;Masculino;Planta B - Rio de Janeiro;3302
8256;Montador de Carros II;32;1;Masculino;Planta D - Rio Grande do Sul;4192
8257;Operador de Máquinas II;60;42;Masculino;Planta B - Rio de Janeiro;3865
8258;Operador de Máquinas I;18;0;Feminino;Planta C - São Paulo;2544
8259;Montador de Carros I;52;33;Feminino;Planta E - São Paulo;2998
8260;Montador de Carros II;52;30;Masculino;Planta E - São Paulo;4477
8261;Operador de Máquinas I;51;22;Masculino;Planta D - Rio Grande do Sul;3165
8262;Operador de Empilhadeira;42;23;Masculino;Planta C - São Paulo;3232
8263;Montador de Carros I;30;3;Feminino;Planta D - Rio Grande do Sul;2198
8264;Montador de Carros II;28;0;Feminino;Planta A - Bahia;4986
8265;Montador de Carros I;31;3;Masculino;Planta C - São Paulo;2154
8266;Operador de Máquinas II;49;28;Masculino;Planta B - Rio de Janeiro;3390
8267;Engenheiro de Produção Sênior;39;9;Masculino;Planta B - Rio de Janeiro;13270
8268;Montador de Carros II;44;9;Feminino;Planta A - Bahia;4100
8269;Operador de Máquinas I;22;3;Masculino;Planta C - São Paulo;2168
8270;Técnico de Qualidade I;29;1;Masculino;Planta A - Bahia;2333
8271;Engenheiro de Produção Sênior;45;0;Masculino;Planta A - Bahia;13137
8272;Operador de Máquinas I;19;1;Masculino;Planta C - São Paulo;3433
8273;Montador de Carros I;41;15;Feminino;Planta D - Rio Grande do Sul;1968
8274;Montador de Carros I;28;1;Masculino;Planta C - São Paulo;2322
8275;Engenheiro de Produção Jr;25;1;Feminino;Planta E - São Paulo;4500
8276;Montador de Carros II;27;4;Feminino;Planta B - Rio de Janeiro;3360
8277;Operador de Máquinas II;55;28;Masculino;Planta D - Rio Grande do Sul;4589
8278;Operador de Empilhadeira;35;17;Masculino;Planta B - Rio de Janeiro;3233
8279;Técnico de Qualidade I;63;45;Feminino;Planta C - São Paulo;2434
8280;Técnico de Qualidade I;30;1;Masculino;Planta A - Bahia;3443
8281;Montador de Carros II;22;3;Masculino;Planta E - São Paulo;3663
8282;Operador de Máquinas I;45;12;Feminino;Planta C - São Paulo;3003
8283;Montador de Carros II;21;2;Feminino;Planta A - Bahia;3275
8284;Montador de Carros I;29;1;Masculino;Planta B - Rio de Janeiro;2443
8285;Montador de Carros II;62;28;Masculino;Planta B - Rio de Janeiro;4574
8286;Operador de Máquinas I;24;0;Feminino;Planta B - Rio de Janeiro;1958
8287;Montador de Carros II;60;41;Feminino;Planta A - Bahia;3734
8288;Engenheiro de Produção Sênior;31;11;Feminino;Planta C - São Paulo;12109
8289;Operador de Máquinas II;65;35;Feminino;Planta E - São Paulo;4799
8290;Montador de Carros II;60;42;Feminino;Planta E - São Paulo;3048
8291;Montador de Carros II;32;5;Feminino;Planta E - São Paulo;4361
8292;Montador de Carros I;22;1;Feminino;Planta B - Rio de Janeiro;3280
8293;Montador de Carros II;39;14;Feminino;Planta D - Rio Grande do Sul;4680
8294;Operador de Máquinas I;33;3;Masculino;Planta C - São Paulo;2558
8295;Operador de Empilhadeira;57;27;Feminino;Planta A - Bahia;3279
8296;Montador de Carros II;22;3;Masculino;Planta C - São Paulo;3914
8297;Operador de Máquinas I;30;2;Feminino;Planta D - Rio Grande do Sul;2080
8298;Montador de Carros II;35;7;Masculino;Planta C - São Paulo;3345
8299;Montador de Carros II;47;16;Masculino;Planta E - São Paulo;3532
8300;Operador de Máquinas I;56;26;Masculino;Planta E - São Paulo;1964
8301;Montador de Carros II;59;30;Feminino;Planta D - Rio Grande do Sul;4621
8302;Operador de Máquinas I;55;26;Masculino;Planta D - Rio Grande do Sul;3141
8303;Operador de Máquinas I;19;1;Masculino;Planta B - Rio de Janeiro;2606
8304;Montador de Carros I;18;0;Masculino;Planta A - Bahia;3405
8305;Montador de Carros II;24;1;Feminino;Planta E - São Paulo;4268
8306;Operador de Máquinas I;30;0;Masculino;Planta C - São Paulo;3023
8307;Operador de Máquinas II;19;1;Masculino;Planta E - São Paulo;3429
8308;Montador de Carros I;43;10;Masculino;Planta A - Bahia;2254
8309;Montador de Carros II;50;30;Feminino;Planta C - São Paulo;4828
8310;Operador de Máquinas I;40;21;Feminino;Planta B - Rio de Janeiro;2054
8311;Operador de Empilhadeira;42;7;Masculino;Planta D - Rio Grande do Sul;1933
8312;Montador de Carros II;59;41;Feminino;Planta C - São Paulo;3036
8313;Montador de Carros I;38;11;Feminino;Planta E - São Paulo;3051
8314;Técnico de Manutenção Industrial II;52;27;Feminino;Planta A - Bahia;3132
8315;Operador de Máquinas II;58;24;Feminino;Planta E - São Paulo;3173
8316;Montador de Carros I;31;0;Masculino;Planta C - São Paulo;2469
8317;Montador de Carros I;44;23;Masculino;Planta D - Rio Grande do Sul;3346
8318;Técnico de Qualidade I;57;39;Masculino;Planta E - São Paulo;2689
8319;Operador de Máquinas II;40;18;Feminino;Planta B - Rio de Janeiro;3480
8320;Operador de Máquinas I;26;5;Masculino;Planta B - Rio de Janeiro;3065
8321;Operador de Máquinas I;28;2;Feminino;Planta D - Rio Grande do Sul;2204
8322;Montador de Carros II;21;2;Masculino;Planta B - Rio de Janeiro;4856
8323;Operador de Máquinas I;22;3;Masculino;Planta C - São Paulo;2048
8324;Montador de Carros II;39;21;Masculino;Planta B - Rio de Janeiro;3360
8325;Montador de Carros II;39;15;Feminino;Planta B - Rio de Janeiro;3089
8326;Montador de Carros I;63;35;Feminino;Planta E - São Paulo;3074
8327;Operador de Máquinas I;26;2;Masculino;Planta E - São Paulo;2883
8328;Montador de Carros II;55;30;Feminino;Planta B - Rio de Janeiro;3116
8329;Montador de Carros I;48;29;Masculino;Planta A - Bahia;3307
8330;Montador de Carros II;36;2;Feminino;Planta B - Rio de Janeiro;4711
8331;Operador de Máquinas I;32;2;Feminino;Planta C - São Paulo;2302
